"user id";"active";"School";"Department";"Country";"Motive";"has desc";"has comment";"has fbalbum"
"431";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"432";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"434";"1";"Marseille";"BiomÈdical";"NL";"Stage";"0";"1";"0"
"435";"0";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"501";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"504";"1";"Nantes";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"531";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"534";"0";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"541";"1";"Marseille";"BiomÈdical";"GB";"Stage";"1";"0";"0"
"548";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"550";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"553";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"555";"1";"Grenoble";"BiomÈdical";"TW";"Stage";"0";"0";"0"
"573";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"576";"0";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"583";"1";"Marseille";"BiomÈdical";"AU";"Stage";"0";"0";"0"
"602";"0";"Annecy-Chambery";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"629";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"631";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"638";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"639";"1";"Clermont";"BiomÈdical";"US";"Stage";"1";"0";"0"
"654";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"750";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"757";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"771";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"775";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"788";"1";"Lyon";"BiomÈdical";"CH";"Stage";"1";"0";"0"
"788";"1";"Lyon";"BiomÈdical";"CH";"Stage";"1";"0";"0"
"804";"1";"Lyon";"BiomÈdical";"DE";"Voyage";"0";"0";"0"
"895";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"945";"1";"Nice-Sophia";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"950";"1";"Montpellier";"BiomÈdical";"UY";"Stage";"1";"0";"0"
"957";"0";"Annecy-Chambery";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1025";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1036";"0";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1041";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1043";"1";"Lille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1061";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1066";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1076";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1091";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1094";"1";"Paris-UPMC";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1095";"1";"Paris-UPMC";"BiomÈdical";"BE";"Stage";"1";"1";"0"
"1103";"1";"Clermont";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1110";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1117";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1128";"1";"Grenoble";"BiomÈdical";"TW";"Stage";"0";"0";"0"
"1128";"1";"Grenoble";"BiomÈdical";"ES";"…tudes";"1";"0";"0"
"1148";"1";"Montpellier";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1151";"1";"Marseille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1158";"1";"Clermont";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1161";"1";"Lyon";"BiomÈdical";"NL";"Stage";"1";"0";"0"
"1163";"1";"Annecy-Chambery";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1176";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1182";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1201";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1202";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1206";"1";"Tours";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1230";"0";"Clermont";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1264";"1";"Grenoble";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1270";"1";"Nice-Sophia";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1319";"0";"Annecy-Chambery";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1331";"1";"Clermont";"BiomÈdical";"CA";"Stage";"1";"1";"0"
"1341";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1362";"1";"Lille";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1368";"1";"Clermont";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1392";"1";"Clermont";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1404";"1";"Lyon";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"1406";"0";"Tours";"BiomÈdical";"N/A";"N/A";"0";"0";"0"
"63";"1";"Grenoble";"Industrie";"N/A";"N/A";"0";"0";"0"
"305";"1";"Paris-UPMC";"Industrie";"N/A";"N/A";"0";"0";"0"
"352";"1";"Marseille";"Industrie";"N/A";"N/A";"0";"0";"0"
"407";"1";"Lille";"Industrie";"CL";"…tudes";"1";"0";"0"
"426";"1";"Lille";"Industrie";"DE";"Stage";"1";"1";"0"
"509";"1";"Grenoble";"Industrie";"GB";"Stage";"1";"0";"0"
"640";"1";"Lyon";"Industrie";"CA";"…tudes";"1";"0";"0"
"645";"1";"Grenoble";"Industrie";"GB";"Stage";"0";"0";"0"
"646";"1";"Grenoble";"Industrie";"US";"Stage";"0";"0";"0"
"650";"1";"Lyon";"Industrie";"N/A";"N/A";"0";"0";"0"
"662";"1";"Lille";"Industrie";"AU";"Stage";"0";"0";"0"
"729";"1";"OrlÈans";"Industrie";"N/A";"N/A";"0";"0";"0"
"754";"1";"Montpellier";"Industrie";"N/A";"N/A";"0";"0";"0"
"825";"1";"Lille";"Industrie";"ES";"Voyage";"0";"0";"0"
"827";"1";"Paris-UPMC";"Industrie";"SN";"Stage";"0";"0";"0"
"871";"1";"Paris-UPMC";"Industrie";"CA";"…tudes";"1";"1";"0"
"871";"1";"Paris-UPMC";"Industrie";"TW";"Stage";"1";"1";"0"
"921";"0";"Lille";"Industrie";"N/A";"N/A";"0";"0";"0"
"974";"0";"Nantes";"Industrie";"N/A";"N/A";"0";"0";"0"
"990";"1";"Montpellier";"Industrie";"N/A";"N/A";"0";"0";"0"
"993";"0";"Grenoble";"Industrie";"N/A";"N/A";"0";"0";"0"
"1012";"1";"Paris-UPMC";"Industrie";"LU";"Stage";"1";"0";"0"
"1099";"1";"Grenoble";"Industrie";"GB";"Stage";"0";"0";"0"
"1109";"1";"Montpellier";"Industrie";"N/A";"N/A";"0";"0";"0"
"1138";"1";"Lille";"Industrie";"N/A";"N/A";"0";"0";"0"
"1166";"1";"Grenoble";"Industrie";"N/A";"N/A";"0";"0";"0"
"1180";"0";"Paris-UPMC";"Industrie";"N/A";"N/A";"0";"0";"0"
"1184";"1";"Lille";"Industrie";"N/A";"N/A";"0";"0";"0"
"1227";"1";"Paris-UPMC";"Industrie";"N/A";"N/A";"0";"0";"0"
"1250";"1";"Paris-UPMC";"Industrie";"N/A";"N/A";"0";"0";"0"
"1312";"0";"Clermont";"Industrie";"N/A";"N/A";"0";"0";"0"
"1333";"1";"Clermont";"Industrie";"N/A";"N/A";"0";"0";"0"
"1358";"1";"Marseille";"Industrie";"N/A";"N/A";"0";"0";"0"
"176";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"183";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"205";"1";"Clermont";"…lectrique";"JP";"Stage";"1";"0";"1"
"404";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"443";"1";"Clermont";"…lectrique";"CA";"Voyage";"0";"1";"0"
"457";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"463";"1";"Clermont";"…lectrique";"GB";"Stage";"0";"0";"0"
"533";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"684";"1";"Clermont";"…lectrique";"JP";"Stage";"0";"0";"0"
"685";"1";"Nantes";"…lectrique";"GB";"Stage";"1";"0";"0"
"685";"1";"Nantes";"…lectrique";"FI";"…tudes";"0";"0";"0"
"712";"1";"Nantes";"…lectrique";"DK";"Stage";"0";"0";"0"
"815";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"816";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"889";"1";"Clermont";"…lectrique";"ES";"Stage";"1";"0";"0"
"943";"1";"Lille";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1082";"1";"Nantes";"…lectrique";"IE";"Stage";"1";"0";"0"
"1082";"1";"Nantes";"…lectrique";"CA";"…tudes";"1";"0";"0"
"1086";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1126";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1160";"1";"Clermont";"…lectrique";"GB";"Stage";"0";"0";"0"
"1266";"0";"Clermont";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1280";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1282";"1";"Nantes";"…lectrique";"RO";"Stage";"1";"1";"0"
"1302";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1326";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1327";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"1380";"1";"Nantes";"…lectrique";"N/A";"N/A";"0";"0";"0"
"53";"1";"Clermont";"Environnement";"N/A";"N/A";"0";"0";"0"
"69";"1";"Montpellier";"Environnement";"GB";"…tudes";"1";"1";"0"
"69";"1";"Montpellier";"Environnement";"GB";"Travail";"1";"0";"0"
"69";"1";"Montpellier";"Environnement";"MG";"…tudes";"1";"1";"0"
"70";"1";"Montpellier";"Environnement";"N/A";"N/A";"0";"0";"0"
"71";"1";"Montpellier";"Environnement";"JP";"Stage";"0";"0";"0"
"72";"1";"Montpellier";"Environnement";"FI";"Stage";"0";"0";"0"
"73";"1";"Montpellier";"Environnement";"CL";"…tudes";"1";"1";"0"
"74";"1";"Montpellier";"Environnement";"ES";"…tudes";"1";"1";"0"
"74";"1";"Montpellier";"Environnement";"MT";"Stage";"1";"1";"0"
"75";"1";"Montpellier";"Environnement";"CM";"Stage";"1";"0";"0"
"75";"1";"Montpellier";"Environnement";"GB";"…tudes";"1";"0";"0"
"76";"1";"Clermont";"Environnement";"GB";"Stage";"1";"1";"0"
"125";"0";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"189";"1";"Paris-UPMC";"Environnement";"N/A";"N/A";"0";"0";"0"
"195";"1";"Montpellier";"Environnement";"N/A";"N/A";"0";"0";"0"
"261";"1";"Montpellier";"Environnement";"N/A";"N/A";"0";"0";"0"
"264";"0";"Paris-UPMC";"Environnement";"N/A";"N/A";"0";"0";"0"
"301";"1";"Nice-Sophia";"Environnement";"DE";"…tudes";"1";"1";"0"
"362";"1";"Clermont";"Environnement";"N/A";"N/A";"0";"0";"0"
"392";"1";"Grenoble";"Environnement";"VN";"Stage";"1";"1";"0"
"449";"1";"Annecy-Chambery";"Environnement";"DK";"…tudes";"1";"1";"0"
"456";"1";"Nice-Sophia";"Environnement";"N/A";"N/A";"0";"0";"0"
"473";"1";"Clermont";"Environnement";"AU";"Stage";"1";"1";"0"
"487";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"505";"1";"Grenoble";"Environnement";"EG";"Travail";"1";"0";"0"
"505";"1";"Grenoble";"Environnement";"IN";"Stage";"1";"0";"0"
"519";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"545";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"546";"1";"Grenoble";"Environnement";"GB";"…tudes";"1";"1";"0"
"546";"1";"Grenoble";"Environnement";"EE";"Stage";"1";"0";"0"
"547";"1";"Grenoble";"Environnement";"VN";"Stage";"1";"0";"0"
"547";"1";"Grenoble";"Environnement";"GB";"…tudes";"1";"0";"0"
"605";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"644";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"668";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"669";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"672";"1";"Grenoble";"Environnement";"GB";"Stage";"1";"0";"1"
"677";"1";"Paris-UPMC";"Environnement";"N/A";"N/A";"0";"0";"0"
"686";"1";"Nice-Sophia";"Environnement";"N/A";"N/A";"0";"0";"0"
"696";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"697";"1";"Nice-Sophia";"Environnement";"N/A";"N/A";"0";"0";"0"
"726";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"738";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"751";"1";"Tours";"Environnement";"NO";"…tudes";"1";"1";"0"
"751";"1";"Tours";"Environnement";"PE";"…tudes";"1";"1";"0"
"752";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"755";"1";"Tours";"Environnement";"NL";"…tudes";"1";"1";"0"
"773";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"780";"1";"Paris-UPMC";"Environnement";"MQ";"Stage";"1";"0";"1"
"786";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"823";"1";"Annecy-Chambery";"Environnement";"N/A";"N/A";"0";"0";"0"
"824";"1";"Tours";"Environnement";"CA";"…tudes";"0";"0";"0"
"826";"1";"Montpellier";"Environnement";"N/A";"N/A";"0";"0";"0"
"840";"0";"Nice-Sophia";"Environnement";"N/A";"N/A";"0";"0";"0"
"841";"1";"Paris-UPMC";"Environnement";"N/A";"N/A";"0";"0";"0"
"847";"1";"Paris-UPMC";"Environnement";"NO";"Stage";"1";"1";"0"
"873";"1";"Montpellier";"Environnement";"AU";"Stage";"0";"0";"0"
"888";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"892";"1";"Paris-UPMC";"Environnement";"CA";"…tudes";"0";"0";"0"
"901";"1";"Paris-UPMC";"Environnement";"CH";"Stage";"0";"0";"0"
"906";"1";"Paris-UPMC";"Environnement";"CA";"Stage";"0";"0";"0"
"932";"1";"Annecy-Chambery";"Environnement";"N/A";"N/A";"0";"0";"0"
"958";"1";"Montpellier";"Environnement";"N/A";"N/A";"0";"0";"0"
"967";"1";"Paris-UPMC";"Environnement";"GB";"Stage";"1";"0";"0"
"967";"1";"Paris-UPMC";"Environnement";"CA";"…tudes";"0";"0";"0"
"979";"0";"OrlÈans";"Environnement";"N/A";"N/A";"0";"0";"0"
"999";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"1003";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1007";"1";"Annecy-Chambery";"Environnement";"SE";"…tudes";"1";"1";"0"
"1018";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"1019";"1";"Clermont";"Environnement";"CA";"Stage";"1";"1";"0"
"1022";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"1032";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"1035";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1045";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1053";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1054";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1062";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1073";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1097";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1105";"1";"Grenoble";"Environnement";"US";"…tudes";"1";"1";"0"
"1105";"1";"Grenoble";"Environnement";"MG";"Travail";"1";"1";"0"
"1144";"1";"Montpellier";"Environnement";"N/A";"N/A";"0";"0";"0"
"1172";"1";"Nice-Sophia";"Environnement";"N/A";"N/A";"0";"0";"0"
"1192";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1215";"0";"Paris-UPMC";"Environnement";"N/A";"N/A";"0";"0";"0"
"1219";"1";"Montpellier";"Environnement";"N/A";"N/A";"0";"0";"0"
"1289";"1";"Tours";"Environnement";"N/A";"N/A";"0";"0";"0"
"1309";"1";"Grenoble";"Environnement";"N/A";"N/A";"0";"0";"0"
"1402";"0";"Annecy-Chambery";"Environnement";"N/A";"N/A";"0";"0";"0"
"1403";"1";"Annecy-Chambery";"Environnement";"N/A";"N/A";"0";"0";"0"
"45";"1";"Tours";"GÈnie Civil";"GB";"…tudes";"0";"0";"0"
"79";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"87";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"88";"1";"OrlÈans";"GÈnie Civil";"FI";"…tudes";"1";"0";"0"
"98";"1";"OrlÈans";"GÈnie Civil";"CZ";"…tudes";"1";"1";"0"
"98";"1";"OrlÈans";"GÈnie Civil";"BE";"Stage";"1";"1";"0"
"98";"1";"OrlÈans";"GÈnie Civil";"BI";"Stage";"1";"1";"0"
"98";"1";"OrlÈans";"GÈnie Civil";"BI";"Travail";"1";"0";"0"
"100";"1";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"110";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"150";"1";"Nantes";"GÈnie Civil";"FI";"…tudes";"1";"0";"0"
"150";"1";"Nantes";"GÈnie Civil";"US";"Stage";"1";"1";"0"
"150";"1";"Nantes";"GÈnie Civil";"SE";"Voyage";"0";"1";"0"
"156";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"163";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"170";"1";"Annecy-Chambery";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"171";"1";"OrlÈans";"GÈnie Civil";"IT";"Stage";"1";"0";"0"
"172";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"177";"0";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"180";"0";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"193";"1";"Nice-Sophia";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"194";"1";"Nice-Sophia";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"197";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"204";"0";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"208";"0";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"218";"0";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"240";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"242";"1";"Clermont";"GÈnie Civil";"AR";"Stage";"1";"1";"0"
"247";"1";"Nantes";"GÈnie Civil";"BR";"Stage";"1";"0";"0"
"247";"1";"Nantes";"GÈnie Civil";"BR";"…tudes";"0";"0";"0"
"251";"0";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"256";"1";"OrlÈans";"GÈnie Civil";"CA";"…tudes";"1";"0";"0"
"257";"1";"Lille";"GÈnie Civil";"AR";"…tudes";"1";"0";"0"
"258";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"260";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"262";"1";"Grenoble";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"265";"0";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"271";"1";"Nantes";"GÈnie Civil";"IE";"Stage";"1";"1";"0"
"271";"1";"Nantes";"GÈnie Civil";"CA";"…tudes";"1";"1";"0"
"289";"1";"Nantes";"GÈnie Civil";"LT";"…tudes";"0";"0";"0"
"289";"1";"Nantes";"GÈnie Civil";"US";"Stage";"1";"0";"0"
"299";"1";"Nantes";"GÈnie Civil";"IE";"Stage";"0";"0";"0"
"299";"1";"Nantes";"GÈnie Civil";"GB";"Stage";"1";"0";"0"
"300";"1";"Nantes";"GÈnie Civil";"DK";"Travail";"1";"1";"0"
"304";"1";"Tours";"GÈnie Civil";"NL";"…tudes";"1";"0";"0"
"317";"1";"Paris-UPMC";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"318";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"319";"1";"Nantes";"GÈnie Civil";"BE";"Stage";"1";"0";"0"
"323";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"324";"1";"Nantes";"GÈnie Civil";"AE";"Stage";"0";"0";"0"
"326";"1";"Annecy-Chambery";"GÈnie Civil";"CA";"…tudes";"1";"0";"0"
"326";"1";"Annecy-Chambery";"GÈnie Civil";"MA";"Stage";"0";"0";"0"
"329";"1";"Nantes";"GÈnie Civil";"IT";"Stage";"0";"0";"0"
"331";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"335";"1";"Annecy-Chambery";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"336";"1";"Nantes";"GÈnie Civil";"AU";"…tudes";"0";"0";"0"
"338";"1";"Nantes";"GÈnie Civil";"CA";"Stage";"1";"0";"0"
"346";"1";"Annecy-Chambery";"GÈnie Civil";"RO";"…tudes";"1";"1";"0"
"351";"1";"Annecy-Chambery";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"370";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"377";"1";"Nice-Sophia";"GÈnie Civil";"CA";"…tudes";"0";"0";"0"
"378";"1";"Lille";"GÈnie Civil";"AR";"…tudes";"1";"0";"0"
"378";"1";"Lille";"GÈnie Civil";"DK";"…tudes";"1";"0";"0"
"379";"1";"Tours";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"389";"1";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"390";"1";"Lille";"GÈnie Civil";"AR";"…tudes";"0";"0";"0"
"390";"1";"Lille";"GÈnie Civil";"IE";"Travail";"1";"0";"0"
"391";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"394";"1";"Marseille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"399";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"402";"1";"Paris-UPMC";"GÈnie Civil";"EC";"Stage";"1";"0";"0"
